candidate_id,parent_id,mode,temperature_K,event_index,cumulative_advance_um,event_advance_um,K_reinit_MPa_sqrt_m,loading_time_s,threshold_action,physical_hazard_action,elementary_cleavage_rate_s,constitutive_ceiling_occupied,sigma_cap_active,dN_cap_active,N_sat_active,conservation_relative,complete_bound_row_sha256,emitted_total,mobile,retained,wake_mobile,wake_retained,escaped,recovered,radius_m,backstress_Pa,active_shield_Pa_sqrt_m,wake_shield_Pa_sqrt_m,total_shield_Pa_sqrt_m,source_multiplicity,time_s,n_adv,micro_advance_m,checkpoint_advance_m,hazard_action,J_equiv_J_m2,continued_from_50um_checkpoint,engine_unused_next_threshold_action
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,8,45.0,5.0,8.487915217417559,1697.583043483508,0.6931471805599453,0.6931471805599453,8126.737715549154,False,False,False,False,4.597017211338539e-17,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.001724349899911,0.0017243498684585,3.145248889876995e-11,0.0,0.0,4.1954059692568954e-17,0.0,1.000000385111293e-06,807168.2246546415,3.0645380396043115e-10,0.0,3.0645380396043115e-10,96381.10762176193,15278.245661627438,9,0.0,0.0,0.0,161.9424387478146,,0.80543745497234
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,9,50.0,5.0,8.487915457657369,1697.58309153146,0.6931471805599453,0.6931471805599453,8126.7363973260335,False,False,False,False,5.637851296924623e-17,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.001915944283321,0.0019159442483697,3.4951311778328515e-11,0.0,0.0,5.17118792449385e-17,0.0,1.0000004279014255e-06,850829.7999908546,3.4054418764655824e-10,0.0,3.4054418764655824e-10,96380.254390235,16975.828753158898,10,0.0,0.0,0.0,161.9424479149706,,0.5805867882559366
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,0,5.0,5.0,8.48791316248733,1697.5826324974637,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,1697.5826324974637,1,0.0,0.0,0.0,161.94236033506803,,0.40166002464054
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,1,10.0,5.0,8.48791316248733,1697.5826324974682,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,3395.165264994932,2,0.0,0.0,0.0,161.94236033506803,,0.5794336169573505
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,2,15.0,5.0,8.48791316248733,1697.5826324974732,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,5092.747897492405,3,0.0,0.0,0.0,161.94236033506803,,0.8935116003556205
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,3,20.0,5.0,8.48791316248733,1697.5826324974732,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,6790.330529989878,4,0.0,0.0,0.0,161.94236033506803,,0.1115271024985618
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,4,25.0,5.0,8.48791316248733,1697.5826324974496,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,8487.913162487328,5,0.0,0.0,0.0,161.94236033506803,,2.191071160509785
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,5,30.0,5.0,8.48791316248733,1697.5826324974496,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,10185.495794984778,6,0.0,0.0,0.0,161.94236033506803,,1.1147690476708243
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,6,35.0,5.0,8.48791316248733,1697.5826324974496,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,11883.078427482227,7,0.0,0.0,0.0,161.94236033506803,,2.1286297145553146
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,7,40.0,5.0,8.48791316248733,1697.5826324974496,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,13580.661059979677,8,0.0,0.0,0.0,161.94236033506803,,0.7890840455728815
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,8,45.0,5.0,8.48791316248733,1697.5826324974496,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,15278.243692477126,9,0.0,0.0,0.0,161.94236033506803,,0.3679936184998192
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,9,50.0,5.0,8.48791316248733,1697.5826324974314,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,16975.826324974558,10,0.0,0.0,0.0,161.94236033506803,,1.8999917606967116
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,10,55.0,5.0,55.13351666158222,11026.703332316436,0.6931471805599453,0.6931471805599453,5747.827461612054,False,False,False,False,1.194452503958659e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,56102.330904359405,54944.36385155104,1157.9670528082431,0.0,0.0,6.821100143120681e-09,0.0,1.352973146190213e-05,1640283196.350448,11435.310433044007,0.0,11435.310433044007,50672.60749206987,104174.66749002528,11,0.0,0.0,0.0,6832.662961390935,True,0.5765070855437306
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,11,60.0,5.0,56.25244259574575,11250.488519149134,0.6931471805599453,0.6931471805599453,6042.622669126282,False,False,False,False,1.3273559947405246e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,58542.86839957312,57371.58622147082,1171.2821781021732,0.0,0.0,7.897941870019828e-09,0.0,1.4074794010013744e-05,1639820338.609228,11566.89464471845,0.0,11566.89464471845,52728.87498977371,115425.15600917442,12,0.0,0.0,0.0,7112.812814208384,True,0.1995607066672124
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,12,65.0,5.0,57.30203075380966,11460.406150761934,0.6931471805599453,0.6931471805599453,5920.672115259093,False,False,False,False,1.4530027354339957e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,60941.66377337471,59775.37666785027,1166.2871055243368,0.0,0.0,8.960231681690609e-09,0.0,1.4610533994097923e-05,1643340620.8827257,11516.886120135525,0.0,11516.886120135525,54618.859709578406,126885.56215993637,13,0.0,0.0,0.0,7380.718406330051,True,0.902871633712193
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,13,70.0,5.0,58.31125577736899,11662.251155473788,0.6931471805599453,0.6931471805599453,5902.452955637904,False,False,False,False,1.5618072006814377e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,63264.85391890872,62102.91540545052,1161.9385134582185,0.0,0.0,9.869726383463537e-09,0.0,1.512938852632943e-05,1644980038.5283806,11473.922805617633,0.0,11473.922805617633,56502.22168280046,138547.81331541014,14,0.0,0.0,0.0,7642.991878994104,True,0.3468947700446216
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,14,75.0,5.0,59.28053656542817,11856.107313085726,0.6931471805599453,0.6931471805599453,5968.324760512698,False,False,False,False,1.6912077153691338e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,65522.90026646838,64359.63301419253,1163.267252275794,0.0,0.0,1.1135743008331453e-08,0.0,1.563369403213245e-05,1645486803.0915575,11486.808986772943,0.0,11486.808986772943,58367.64709322079,150403.92062849586,15,0.0,0.0,0.0,7899.1954767586285,True,0.9020694450106128
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,15,80.0,5.0,60.20828968819463,12041.657937638927,0.6931471805599453,0.6931471805599453,5647.043968759782,False,False,False,False,1.8369853173142058e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,67729.92360355129,66598.43864682209,1131.4849567289468,0.0,0.0,1.2685521980152524e-08,0.0,1.6126604207129317e-05,1646228493.0332203,11173.638005234396,0.0,11173.638005234396,60180.81826570193,162445.5785661348,16,0.0,0.0,0.0,8148.378430338641,True,2.620280812041752
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,16,85.0,5.0,61.09824394975338,12219.648789950734,0.6931471805599453,0.6931471805599453,5826.817299877092,False,False,False,False,2.0068158065772898e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,69902.0121037968,68753.52806336369,1148.4840404328384,0.0,0.0,1.4315336485729612e-08,0.0,1.6611712137242914e-05,1648577050.8326576,11341.03407279282,0.0,11341.03407279282,61902.95042011737,174665.22735608552,17,0.0,0.0,0.0,8391.045300746535,True,1.473453342674382
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,17,90.0,5.0,61.96587936828989,12393.17587365798,0.6931471805599453,0.6931471805599453,5637.065848120052,False,False,False,False,2.1804678316356557e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,72009.85175566429,70883.85489366691,1125.9968619971214,0.0,0.0,1.5959702906535066e-08,0.0,1.7082470916368732e-05,1648092329.7889132,11119.356983660757,0.0,11119.356983660757,63675.91040455872,187058.4032297435,18,0.0,0.0,0.0,8631.054199375694,True,0.0554871387660207
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,18,95.0,5.0,62.79732759192918,12559.465518385929,0.6931471805599453,0.6931471805599453,5916.9458339565,False,False,False,False,2.3548285718242764e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,74093.4884499688,72942.31930714278,1151.1691428258234,0.0,0.0,1.7647725073025617e-08,0.0,1.7547824277324588e-05,1649798483.2659633,11367.213101758349,0.0,11367.213101758349,65342.99842704346,199617.86874812943,19,0.0,0.0,0.0,8864.228320578843,True,1.6804877340009328
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,FULL_PRODUCTION_STATE,900.0,19,100.0,5.0,63.603273647799845,12720.65472955993,0.6931471805599453,0.6931471805599453,5809.850796494068,False,False,False,False,2.503771406139718e-13,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,76137.17810825101,74996.60675103925,1140.5713572113189,0.0,0.0,1.9510370222256578e-08,0.0,1.8004255983404608e-05,1651097721.9898555,11262.770050335444,0.0,11262.770050335444,66989.9406822375,212338.52347768936,20,0.0,0.0,0.0,9093.216847535376,True,1.4061219618842336
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,10,55.0,5.0,15.40672470304096,3081.3449406081527,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,33894.79434669025,11,0.0,0.0,0.0,533.5550737926577,True,1.2345570431244088
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,11,60.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,36976.1392872984,12,0.0,0.0,0.0,533.5550737926577,True,0.4352608478442505
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,12,65.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,40057.48422790655,13,0.0,0.0,0.0,533.5550737926577,True,0.6262144419854423
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,13,70.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,43138.8291685147,14,0.0,0.0,0.0,533.5550737926577,True,0.9383508911978352
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,14,75.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,46220.17410912285,15,0.0,0.0,0.0,533.5550737926577,True,1.5769229990682232
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,15,80.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,49301.51904973099,16,0.0,0.0,0.0,533.5550737926577,True,0.0122611765562348
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,16,85.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,52382.863990339145,17,0.0,0.0,0.0,533.5550737926577,True,2.349884428307975
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,17,90.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,55464.208930947294,18,0.0,0.0,0.0,533.5550737926577,True,0.4290491292618578
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,18,95.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,58545.55387155544,19,0.0,0.0,0.0,533.5550737926577,True,0.5798438593949771
P25_TJBSV2_S_002987,P25_TRANSFER_V1_RANK1,OPENING_ONLY_FROZEN_STATE,900.0,19,100.0,5.0,15.40672470304096,3081.344940608149,0.6931471805599453,0.6931471805599453,9294.847518539624,False,False,False,False,0.0,8a16415705c47c7708ec35385cde6c9a53bb6b9de6edf98b902a1f40626a9f72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,61626.89881216359,20,0.0,0.0,0.0,533.5550737926577,True,0.0272245621315774
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,10,55.0,5.0,8.487915697897282,1697.5831395794594,0.6931471805599453,0.6931471805599453,8126.735079103243,False,False,False,False,6.852157730108388e-17,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0021075386567482,0.0021075386182981,3.845012521250156e-11,0.0,0.0,6.407178401127323e-17,0.0,1.0000004706915558e-06,892357.5970759133,3.746344782435376e-10,0.0,3.746344782435376e-10,96379.4011823802,18673.411892738357,11,0.0,0.0,0.0,161.9424570821307,True,1.3773466046619252
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,11,60.0,5.0,8.4879159381373,1697.583187627457,0.6931471805599453,0.6931471805599453,8126.733760880837,False,False,False,False,8.543513119185775e-17,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0022991330201928,0.0022991329782439,4.1948929201321586e-11,0.0,0.0,7.88169335570761e-17,0.0,1.0000005134816835e-06,932036.8771739544,4.087246757516911e-10,0.0,4.087246757516911e-10,96378.54799819645,20370.995080365818,12,0.0,0.0,0.0,161.94246624929514,True,0.8385399144587479
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,12,65.0,5.0,8.487916178377418,1697.58323567548,0.6931471805599453,0.6931471805599453,8126.732442658848,False,False,False,False,1.0148132334464322e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0024907273736547,0.002490727328207,4.544772374482171e-11,0.0,0.0,9.356208310287895e-17,0.0,1.0000005562718096e-06,970094.4936509556,4.42814780171348e-10,0.0,4.42814780171348e-10,96377.69483768263,22068.578316041298,13,0.0,0.0,0.0,161.9424754164636,True,0.2517311148223246
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,13,70.0,5.0,8.487916418617642,1697.5832837235212,0.6931471805599453,0.6931471805599453,8126.731124437161,False,False,False,False,1.1926223897340551e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0026823217171339,0.0026823216681874,4.894650884303471e-11,0.0,0.0,1.1307772220761804e-16,0.0,1.0000005990619333e-06,1006714.3783906448,4.769047915028318e-10,0.0,4.769047915028318e-10,96376.84170083769,23766.161599764815,14,0.0,0.0,0.0,161.9424845836364,True,0.3832233986857402
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,14,75.0,5.0,8.487916658857968,1697.5833317715842,0.6931471805599453,0.6931471805599453,8126.729806215831,False,False,False,False,1.3314002678121994e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0028739160506304,0.0028739159981851,5.2445284495993e-11,0.0,0.0,1.247871056704615e-16,0.0,1.0000006418520546e-06,1042048.1176759772,5.109947097464652e-10,0.0,5.109947097464652e-10,96375.98858766053,25463.7449315364,15,0.0,0.0,0.0,161.94249375081333,True,0.907849864748678
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,15,80.0,5.0,8.487916899098394,1697.583379819691,0.6931471805599453,0.6931471805599453,8126.728487994917,False,False,False,False,1.43982048506075e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0030655103741442,0.0030655103182002,5.5944050703729704e-11,0.0,0.0,1.3909857434727015e-16,0.0,1.0000006846421737e-06,1076222.3962977354,5.450845349025764e-10,0.0,5.450845349025764e-10,96375.13549815002,27161.32831135609,16,0.0,0.0,0.0,161.9425029179944,True,0.6325332797248137
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,16,85.0,5.0,8.487917139338926,1697.5834278677794,0.6931471805599453,0.6931471805599453,8126.727169774334,False,False,False,False,1.6132928326584306e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0032571046876754,0.0032571046282326,5.944280746627759e-11,0.0,0.0,1.5471108563106142e-16,0.0,1.0000007274322906e-06,1109344.3738898365,5.791742669714904e-10,0.0,5.791742669714904e-10,96374.28243230512,28858.91173922387,17,0.0,0.0,0.0,161.94251208517966,True,0.6125495541036036
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,17,90.0,5.0,8.487917379579558,1697.5834759159115,0.6931471805599453,0.6931471805599453,8126.725851554165,False,False,False,False,1.795438797635995e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0034486989912239,0.0034486989282824,6.294155478366889e-11,0.0,0.0,1.755277673427831e-16,0.0,1.0000007702224052e-06,1141505.6549648864,6.132639059535266e-10,0.0,6.132639059535266e-10,96373.42939012476,30556.49521513978,18,0.0,0.0,0.0,161.94252125236915,True,0.2349574924872585
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,18,95.0,5.0,8.487917619820296,1697.5835239640655,0.6931471805599453,0.6931471805599453,8126.724533334325,False,False,False,False,1.960237527853792e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0036402932847898,0.0036402932183495,6.644029265593694e-11,0.0,0.0,1.9200764036456274e-16,0.0,1.0000008130125175e-06,1172785.2777044792,6.473534518490152e-10,0.0,6.473534518490152e-10,96372.57637160784,32254.078739103847,19,0.0,0.0,0.0,161.9425304195628,True,1.0038950678070349
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,FULL_PRODUCTION_STATE,900.0,19,100.0,5.0,8.487917860061136,1697.5835720122411,0.6931471805599453,0.6931471805599453,8126.723215114843,False,False,False,False,2.1597307275911246e-16,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0038318875683729,0.0038318874984339,6.993902108311471e-11,0.0,0.0,2.1152327946930182e-16,0.0,1.000000855802628e-06,1203252.0025879424,6.814429046582836e-10,0.0,6.814429046582836e-10,96371.72337675325,33951.66231111609,20,0.0,0.0,0.0,161.94253958676066,True,0.0774756808680787
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,10,55.0,5.0,8.48791316248733,1697.5826324974332,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,18673.40895747199,11,0.0,0.0,0.0,161.94236033506803,True,0.5303849240242284
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,11,60.0,5.0,8.48791316248733,1697.5826324974332,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,20370.991589969424,12,0.0,0.0,0.0,161.94236033506803,True,1.6384474728199512
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,12,65.0,5.0,8.48791316248733,1697.5826324974332,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,22068.574222466857,13,0.0,0.0,0.0,161.94236033506803,True,2.4505656571371284
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,13,70.0,5.0,8.48791316248733,1697.5826324974332,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,23766.15685496429,14,0.0,0.0,0.0,161.94236033506803,True,0.949887142968437
P40_TJBSV2_S_043821,P40_TRANSFER_CALIBRATED_GEN2,OPENING_ONLY_FROZEN_STATE,900.0,14,75.0,5.0,8.48791316248733,1697.5826324974332,0.6931471805599453,0.6931471805599453,8126.749567741349,False,False,False,False,0.0,8a3e2b1c5ab49546c9b350c2fe46a65ff00fd900509e6e86a32e1481f062e0a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,96388.78777092868,25463.739487461724,15,0.0,0.0,0.0,161.94236033506803,True,1.5691075973457118
